measurement_id,timestamp,stop_id,route,bus_id,trip_id,shape_id,sequence,latitude,longitude
247-5-2025-05-16T07:40:00-3462,2025-05-16 07:40:21.111337,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07173,11.11947
247-5-2025-05-16T07:40:00-4079,2025-05-16 07:40:24.101956,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07162,11.11945
247-5-2025-05-16T07:40:00-6883,2025-05-16 07:40:40.078323,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07033,11.11969
247-5-2025-05-16T07:40:00-5148,2025-05-16 07:40:46.514649,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07012,11.11967
247-5-2025-05-16T07:40:00-6229,2025-05-16 07:41:00.227174,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06993,11.11822
247-5-2025-05-16T07:40:00-2574,2025-05-16 07:42:05.012056,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06958,11.11841
247-5-2025-05-16T07:40:00-2304,2025-05-16 07:42:21.845728,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06872,11.11865
247-5-2025-05-16T07:40:00-2001,2025-05-16 07:42:33.570698,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06446,11.1195
247-5-2025-05-16T07:40:00-7784,2025-05-16 07:42:45.380108,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06461,11.1211
247-5-2025-05-16T07:40:00-1101,2025-05-16 07:42:52.143766,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06478,11.12212
247-5-2025-05-16T07:40:00-6408,2025-05-16 07:43:09.680467,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06488,11.12325
247-5-2025-05-16T07:40:00-9560,2025-05-16 07:43:14.382994,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06531,11.12314
247-5-2025-05-16T07:40:00-4237,2025-05-16 07:43:18.733895,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06536,11.12496
247-5-2025-05-16T07:40:00-2311,2025-05-16 07:43:52.799721,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06549,11.12528
247-5-2025-05-16T07:40:00-1405,2025-05-16 07:43:54.353559,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06567,11.12549
247-5-2025-05-16T07:40:00-9863,2025-05-16 07:43:55.555815,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06745,11.1266
247-5-2025-05-16T07:40:00-2107,2025-05-16 07:44:26.35004,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06749,11.12671
247-5-2025-05-16T07:40:00-9551,2025-05-16 07:44:34.337609,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06758,11.12671
247-5-2025-05-16T07:40:00-1671,2025-05-16 07:44:36.210346,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06924,11.12764
247-5-2025-05-16T07:40:00-2238,2025-05-16 07:44:40.18464,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06972,11.12781
247-5-2025-05-16T07:40:00-7781,2025-05-16 07:44:42.417223,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06977,11.12794
247-5-2025-05-16T07:40:00-6168,2025-05-16 07:45:08.459824,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06979,11.12834
247-5-2025-05-16T07:40:00-9895,2025-05-16 07:45:13.148734,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06972,11.12848
247-5-2025-05-16T07:40:00-8081,2025-05-16 07:45:22.106669,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06827,11.1292
247-5-2025-05-16T07:40:00-6348,2025-05-16 07:45:36.42671,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06803,11.12936
247-5-2025-05-16T07:40:00-3272,2025-05-16 07:46:00.339731,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06763,11.12975
247-5-2025-05-16T07:40:00-1676,2025-05-16 07:46:02.861327,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06712,11.13056
247-5-2025-05-16T07:40:00-6524,2025-05-16 07:46:09.12029,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06644,11.13216
247-5-2025-05-16T07:40:00-3358,2025-05-16 07:46:13.032141,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06639,11.13236
247-5-2025-05-16T07:40:00-5244,2025-05-16 07:46:15.769122,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06647,11.13292
247-5-2025-05-16T07:40:00-9050,2025-05-16 07:46:21.382289,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06642,11.13327
247-5-2025-05-16T07:40:00-2020,2025-05-16 07:46:24.190196,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06634,11.13345
247-5-2025-05-16T07:40:00-7985,2025-05-16 07:46:26.341071,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06601,11.13358
247-5-2025-05-16T07:40:00-1878,2025-05-16 07:46:31.468747,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06589,11.13371
247-5-2025-05-16T07:40:00-1305,2025-05-16 07:46:34.928097,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06584,11.13387
247-5-2025-05-16T07:40:00-8167,2025-05-16 07:46:44.294842,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06581,11.13438
247-5-2025-05-16T07:40:00-2477,2025-05-16 07:46:47.947792,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06584,11.13471
247-5-2025-05-16T07:40:00-2901,2025-05-16 07:47:02.109989,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0661,11.13574
247-5-2025-05-16T07:40:00-6089,2025-05-16 07:47:20.012858,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06652,11.13634
247-5-2025-05-16T07:40:00-7642,2025-05-16 07:47:48.60757,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06673,11.13636
247-5-2025-05-16T07:40:00-6010,2025-05-16 07:47:51.486337,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06798,11.13623
247-5-2025-05-16T07:40:00-7122,2025-05-16 07:47:56.262117,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06985,11.13662
247-5-2025-05-16T07:40:00-5786,2025-05-16 07:47:58.690913,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07001,11.1367
247-5-2025-05-16T07:40:00-1769,2025-05-16 07:48:00.686363,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07009,11.1371
247-5-2025-05-16T07:40:00-7334,2025-05-16 07:48:10.947416,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07004,11.13729
247-5-2025-05-16T07:40:00-4680,2025-05-16 07:48:14.044154,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06996,11.13739
247-5-2025-05-16T07:40:00-4359,2025-05-16 07:48:16.391165,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0694,11.13769
247-5-2025-05-16T07:40:00-9078,2025-05-16 07:48:20.591755,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0693,11.13788
247-5-2025-05-16T07:40:00-1942,2025-05-16 07:48:26.45799,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06927,11.13809
247-5-2025-05-16T07:40:00-6447,2025-05-16 07:48:37.133226,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0693,11.1385
247-5-2025-05-16T07:40:00-5267,2025-05-16 07:48:38.913281,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06942,11.13896
247-5-2025-05-16T07:40:00-2625,2025-05-16 07:48:41.423894,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0699,11.13942
247-5-2025-05-16T07:40:00-3459,2025-05-16 07:48:42.977687,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06995,11.13954
247-5-2025-05-16T07:40:00-6062,2025-05-16 07:49:00.759752,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06988,11.13971
247-5-2025-05-16T07:40:00-6112,2025-05-16 07:49:04.881692,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06992,11.13982
247-5-2025-05-16T07:40:00-7044,2025-05-16 07:49:08.706434,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06913,11.1406
247-5-2025-05-16T07:40:00-8529,2025-05-16 07:49:23.467993,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06887,11.14067
247-5-2025-05-16T07:40:00-1045,2025-05-16 07:49:31.474274,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06866,11.14056
247-5-2025-05-16T07:40:00-2091,2025-05-16 07:49:33.829609,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06811,11.13976
247-5-2025-05-16T07:40:00-4665,2025-05-16 07:49:37.283644,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06792,11.13917
247-5-2025-05-16T07:40:00-1893,2025-05-16 07:49:40.675024,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06782,11.13906
247-5-2025-05-16T07:40:00-5201,2025-05-16 07:49:42.577836,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06761,11.13899
247-5-2025-05-16T07:40:00-9436,2025-05-16 07:49:55.6082,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06737,11.13901
247-5-2025-05-16T07:40:00-7009,2025-05-16 07:49:58.623211,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06729,11.1391
247-5-2025-05-16T07:40:00-7279,2025-05-16 07:50:01.008584,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06705,11.14016
247-5-2025-05-16T07:40:00-8768,2025-05-16 07:50:09.435259,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06697,11.14037
247-5-2025-05-16T07:40:00-8170,2025-05-16 07:50:19.920127,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06684,11.14044
247-5-2025-05-16T07:40:00-8104,2025-05-16 07:50:22.880751,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06623,11.14047
247-5-2025-05-16T07:40:00-2030,2025-05-16 07:50:26.686437,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06557,11.14065
247-5-2025-05-16T07:40:00-5484,2025-05-16 07:50:32.542107,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06539,11.14071
247-5-2025-05-16T07:40:00-9597,2025-05-16 07:51:08.796523,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06523,11.14089
247-5-2025-05-16T07:40:00-1248,2025-05-16 07:51:12.82296,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06509,11.14132
247-5-2025-05-16T07:40:00-9657,2025-05-16 07:51:15.292829,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06452,11.14441
247-5-2025-05-16T07:40:00-8875,2025-05-16 07:51:45.378487,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06451,11.14483
247-5-2025-05-16T07:40:00-3100,2025-05-16 07:51:52.959804,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06457,11.14501
247-5-2025-05-16T07:40:00-8822,2025-05-16 07:51:56.653649,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06583,11.14644
247-5-2025-05-16T07:40:00-3945,2025-05-16 07:51:58.774499,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06612,11.14684
247-5-2025-05-16T07:40:00-7320,2025-05-16 07:52:02.582795,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06623,11.14708
247-5-2025-05-16T07:40:00-2739,2025-05-16 07:52:21.897443,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06618,11.14759
247-5-2025-05-16T07:40:00-5029,2025-05-16 07:52:27.333489,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06597,11.14791
247-5-2025-05-16T07:40:00-1141,2025-05-16 07:52:39.524986,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06531,11.14842
247-5-2025-05-16T07:40:00-4369,2025-05-16 07:52:43.019961,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06491,11.14843
247-5-2025-05-16T07:40:00-6576,2025-05-16 07:52:46.487626,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06415,11.14821
247-5-2025-05-16T07:40:00-6817,2025-05-16 07:53:01.685802,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06393,11.14827
247-5-2025-05-16T07:40:00-1379,2025-05-16 07:53:02.847162,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06383,11.1485
247-5-2025-05-16T07:40:00-8185,2025-05-16 07:53:04.627344,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06374,11.15001
247-5-2025-05-16T07:40:00-4875,2025-05-16 07:53:18.716359,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06366,11.15002
247-5-2025-05-16T07:40:00-1466,2025-05-16 07:53:30.528997,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06361,11.15014
247-5-2025-05-16T07:40:00-2382,2025-05-16 07:53:38.568595,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06259,11.15019
247-5-2025-05-16T07:40:00-9501,2025-05-16 07:53:43.418521,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0619,11.15047
247-5-2025-05-16T07:40:00-1163,2025-05-16 07:53:47.905856,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06203,11.15115
247-5-2025-05-16T07:40:00-2285,2025-05-16 07:54:03.208032,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06206,11.15163
247-5-2025-05-16T07:40:00-1320,2025-05-16 07:54:19.805137,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06216,11.15197
247-5-2025-05-16T07:40:00-1042,2025-05-16 07:54:36.330916,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06325,11.15205
247-5-2025-05-16T07:40:00-7693,2025-05-16 07:54:46.990053,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06443,11.15196
247-5-2025-05-16T07:40:00-1759,2025-05-16 07:55:05.186925,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06489,11.15308
247-5-2025-05-16T07:40:00-7052,2025-05-16 07:55:10.876292,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06523,11.15374
247-5-2025-05-16T07:40:00-6612,2025-05-16 07:55:26.387517,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06594,11.15468
247-5-2025-05-16T07:40:00-4399,2025-05-16 07:55:35.108049,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06613,11.15502
247-5-2025-05-16T07:40:00-9601,2025-05-16 07:55:38.523837,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06641,11.15629
247-5-2025-05-16T07:40:00-4092,2025-05-16 07:56:12.987697,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06634,11.15713
247-5-2025-05-16T07:40:00-5517,2025-05-16 07:56:16.518015,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06623,11.15734
247-5-2025-05-16T07:40:00-9034,2025-05-16 07:56:19.595792,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06467,11.15881
247-5-2025-05-16T07:40:00-7045,2025-05-16 07:56:22.711792,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0646,11.15909
247-5-2025-05-16T07:40:00-5205,2025-05-16 07:56:32.588779,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06465,11.15935
247-5-2025-05-16T07:40:00-5430,2025-05-16 07:56:48.296951,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0648,11.15947
247-5-2025-05-16T07:40:00-8279,2025-05-16 07:57:00.300004,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06547,11.15957
247-5-2025-05-16T07:40:00-6207,2025-05-16 07:57:25.439912,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06641,11.15991
247-5-2025-05-16T07:40:00-9888,2025-05-16 07:57:29.049279,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06692,11.16047
247-5-2025-05-16T07:40:00-5682,2025-05-16 07:57:31.701805,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0679,11.16177
247-5-2025-05-16T07:40:00-4961,2025-05-16 07:57:39.552723,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06808,11.1619
247-5-2025-05-16T07:40:00-5707,2025-05-16 07:57:43.05024,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06823,11.16183
247-5-2025-05-16T07:40:00-6411,2025-05-16 07:57:47.090376,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06845,11.1613
247-5-2025-05-16T07:40:00-1166,2025-05-16 07:57:51.798428,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06858,11.16111
247-5-2025-05-16T07:40:00-5073,2025-05-16 07:58:06.663401,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06882,11.16102
247-5-2025-05-16T07:40:00-4044,2025-05-16 07:58:20.93707,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06911,11.16111
247-5-2025-05-16T07:40:00-6005,2025-05-16 07:58:24.148184,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06964,11.16195
247-5-2025-05-16T07:40:00-6828,2025-05-16 07:58:28.354475,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07032,11.16251
247-5-2025-05-16T07:40:00-7195,2025-05-16 07:58:43.023803,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07026,11.16277
247-5-2025-05-16T07:40:00-3359,2025-05-16 07:58:55.078418,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07007,11.16295
247-5-2025-05-16T07:40:00-2568,2025-05-16 07:58:57.916299,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06918,11.16325
247-5-2025-05-16T07:40:00-8345,2025-05-16 07:59:11.506156,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06868,11.16383
247-5-2025-05-16T07:40:00-2728,2025-05-16 07:59:15.897888,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06853,11.16392
247-5-2025-05-16T07:40:00-7324,2025-05-16 07:59:28.195027,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0677,11.16419
247-5-2025-05-16T07:40:00-8788,2025-05-16 07:59:29.337239,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06751,11.16439
247-5-2025-05-16T07:40:00-6028,2025-05-16 07:59:30.869323,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0672,11.16527
247-5-2025-05-16T07:40:00-9738,2025-05-16 07:59:35.233654,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06723,11.16535
247-5-2025-05-16T07:40:00-1215,2025-05-16 07:59:42.364949,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06731,11.1653
247-5-2025-05-16T07:40:00-6716,2025-05-16 07:59:46.385952,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06738,11.16493
247-5-2025-05-16T07:40:00-6387,2025-05-16 07:59:59.575056,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06756,11.16442
247-5-2025-05-16T07:40:00-5753,2025-05-16 08:00:02.639201,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06775,11.16426
247-5-2025-05-16T07:40:00-9193,2025-05-16 08:00:14.282191,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06855,11.16399
247-5-2025-05-16T07:40:00-9678,2025-05-16 08:00:31.563117,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.06871,11.16389
247-5-2025-05-16T07:40:00-2087,2025-05-16 08:00:34.103762,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.0692,11.16334
247-5-2025-05-16T07:40:00-6460,2025-05-16 08:00:38.086332,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07023,11.16296
247-5-2025-05-16T07:40:00-8513,2025-05-16 08:00:41.673918,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07033,11.16283
247-5-2025-05-16T07:40:00-5836,2025-05-16 08:00:52.357383,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07042,11.16253
247-5-2025-05-16T07:40:00-7918,2025-05-16 08:00:55.225273,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07064,11.16246
247-5-2025-05-16T07:40:00-7643,2025-05-16 08:01:08.769022,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07119,11.1621
247-5-2025-05-16T07:40:00-1345,2025-05-16 08:01:15.317137,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07137,11.16205
247-5-2025-05-16T07:40:00-6842,2025-05-16 08:01:17.301688,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07237,11.16207
247-5-2025-05-16T07:40:00-5091,2025-05-16 08:01:18.691782,247,5,104,"0004206372024090920250612",D593_T0501b_Andata_PRINCIPALE_sub2,1,46.07277,11.1622
161-5-2025-05-16T08:07:00-5258,2025-05-16 08:07:04.460035,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0728,11.16196
161-5-2025-05-16T08:07:00-3211,2025-05-16 08:07:16.842438,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07261,11.16209
161-5-2025-05-16T08:07:00-9990,2025-05-16 08:07:19.710328,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07229,11.16207
161-5-2025-05-16T08:07:00-5641,2025-05-16 08:07:28.954414,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07137,11.16206
161-5-2025-05-16T08:07:00-1135,2025-05-16 08:07:32.460185,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07119,11.16211
161-5-2025-05-16T08:07:00-6550,2025-05-16 08:07:34.556622,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07072,11.16243
161-5-2025-05-16T08:07:00-6869,2025-05-16 08:07:49.190133,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07052,11.16252
161-5-2025-05-16T08:07:00-3549,2025-05-16 08:08:02.604843,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07037,11.16253
161-5-2025-05-16T08:07:00-4661,2025-05-16 08:08:07.386407,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06967,11.16196
161-5-2025-05-16T08:07:00-2234,2025-05-16 08:08:13.029549,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0692,11.16119
161-5-2025-05-16T08:07:00-3023,2025-05-16 08:08:16.619746,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06896,11.16102
161-5-2025-05-16T08:07:00-4618,2025-05-16 08:08:24.377982,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0686,11.16111
161-5-2025-05-16T08:07:00-7424,2025-05-16 08:08:27.123189,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06847,11.16131
161-5-2025-05-16T08:07:00-2244,2025-05-16 08:08:30.598971,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06825,11.16183
